"Date";"period";"diversified-rd"
"9183";1996-02-01;315;29,6373842460871
"9184";1996-02-02;315;29,5955534198179
"9185";1996-02-05;315;29,2426557032574
"9186";1996-02-06;315;29,4388291534683
"9187";1996-02-07;315;29,6049419890207
"9188";1996-02-08;315;29,8095476081103
"9189";1996-02-09;315;29,9595108721548
"9190";1996-02-12;315;30,0246879120624
"9191";1996-02-13;315;30,1976946188399
"9192";1996-02-14;315;30,0651008894444
"9193";1996-02-15;315;29,8407612827514
"9194";1996-02-16;315;29,5583930108696
"9195";1996-02-19;315;29,5583930108696
"9196";1996-02-20;315;29,0411231867843
"9197";1996-02-21;315;29,1251209076497
"9198";1996-02-22;315;29,448795205533
"9199";1996-02-23;315;29,3095644976159
"9200";1996-02-26;315;29,3782085596316
"9201";1996-02-27;315;29,2069189029082
"9202";1996-02-28;315;29,0083705691865
"9203";1996-02-29;315;28,9652447134251
"9204";1996-03-01;316;29,1698950247876
"9205";1996-03-04;316;29,3011088416259
"9206";1996-03-05;316;29,170170332713
"9207";1996-03-06;316;29,167043625567
"9208";1996-03-07;316;29,0530105820997
"9209";1996-03-08;316;28,3856460469526
"9210";1996-03-11;316;28,6620784007078
"9211";1996-03-12;316;28,6664115247258
"9212";1996-03-13;316;28,7871499451104
"9213";1996-03-14;316;28,8821159243773
"9214";1996-03-15;316;28,8380984212803
"9215";1996-03-18;316;29,2954924438611
"9216";1996-03-19;316;29,3702626578003
"9217";1996-03-20;316;29,6124122829565
"9218";1996-03-21;316;29,8939399597683
"9219";1996-03-22;316;30,0271119928887
"9220";1996-03-25;316;30,1460478513234
"9221";1996-03-26;316;29,9470455939863
"9222";1996-03-27;316;29,8175095594612
"9223";1996-03-28;316;29,616253190506
"9224";1996-03-29;316;29,8753503791465
"9225";1996-04-01;317;30,0422740532098
"9226";1996-04-02;317;30,1535731828889
"9227";1996-04-03;317;30,0018588910881
"9228";1996-04-04;317;30,0538863730254
"9229";1996-04-05;317;29,6700758508117
"9230";1996-04-08;317;29,6757815043531
"9231";1996-04-09;317;30,0064128729763
"9232";1996-04-10;317;30,1642544325177
"9233";1996-04-11;317;30,2996466280305
"9234";1996-04-12;317;30,531221051254
"9235";1996-04-15;317;30,7769817547575
"9236";1996-04-16;317;30,488690824952
"9237";1996-04-17;317;30,3662334870571
"9238";1996-04-18;317;30,0485292143202
"9239";1996-04-19;317;30,3562122945113
"9240";1996-04-22;317;30,5266728926416
"9241";1996-04-23;317;30,7236807174469
"9242";1996-04-24;317;30,5129395924628
"9243";1996-04-25;317;30,534718004156
"9244";1996-04-26;317;30,5089674918048
"9245";1996-04-29;317;30,4137016125738
"9246";1996-04-30;317;30,0420774851813
"9247";1996-05-01;317;30,0386866775914
"9248";1996-05-02;318;29,3750259396411
"9249";1996-05-03;318;29,3632613769814
"9250";1996-05-06;318;29,3303597950656
"9251";1996-05-07;318;29,6457377587709
"9252";1996-05-08;318;29,8687160975234
"9253";1996-05-09;318;29,8494693029266
"9254";1996-05-10;318;30,3591525998588
"9255";1996-05-13;318;30,5084538974428
"9256";1996-05-14;318;30,649513349363
"9257";1996-05-15;318;30,6443882720872
"9258";1996-05-16;318;30,3779239941537
"9259";1996-05-17;318;30,0637994897322
"9260";1996-05-20;318;30,3948942175004
"9261";1996-05-21;318;30,3080238200971
"9262";1996-05-22;318;30,6700338472266
"9263";1996-05-23;318;30,4947281733775
"9264";1996-05-24;318;30,6363168075892
"9265";1996-05-28;318;30,6826238669531
"9266";1996-05-29;318;30,5036126498983
"9267";1996-05-30;318;30,0830038596818
"9268";1996-05-31;318;29,772675392405
"9269";1996-06-03;319;29,8192549443984
"9270";1996-06-04;319;29,9443355360887
"9271";1996-06-05;319;29,3569384859459
"9272";1996-06-06;319;29,4984631950389
"9273";1996-06-07;319;29,3436356235231
"9274";1996-06-10;319;29,201407416979
"9275";1996-06-11;319;28,8589370619741
"9276";1996-06-12;319;28,978318641549
"9277";1996-06-13;319;28,9390377105171
"9278";1996-06-14;319;28,6499885583377
"9279";1996-06-17;319;29,1054678087142
"9280";1996-06-18;319;29,1810810884231
"9281";1996-06-19;319;29,1698599483573
"9282";1996-06-20;319;28,9944923672395
"9283";1996-06-21;319;28,8880038256511
"9284";1996-06-24;319;28,8068615767677
"9285";1996-06-25;319;28,7599488024695
"9286";1996-06-26;319;29,2116370226208
"9287";1996-06-27;319;29,6159531841792
"9288";1996-06-28;319;30,2300119307372
"9289";1996-07-01;320;30,1118221228988
"9290";1996-07-02;320;29,8685743053514
"9291";1996-07-03;320;30,0306056981614
"9292";1996-07-04;320;30,0819101933862
"9293";1996-07-05;320;29,4836685908713
"9294";1996-07-08;320;29,6487468537292
"9295";1996-07-09;320;29,7843450805615
"9296";1996-07-10;320;30,0416881992914
"9297";1996-07-11;320;30,1293888745221
"9298";1996-07-12;320;30,3512549523719
"9299";1996-07-15;320;30,2563436702474
"9300";1996-07-16;320;30,3053739309347
"9301";1996-07-17;320;30,0780493898731
"9302";1996-07-18;320;30,1774924902632
"9303";1996-07-19;320;29,8240406150531
"9304";1996-07-22;320;29,4637972001803
"9305";1996-07-23;320;29,8671442925833
"9306";1996-07-24;320;29,6418489977221
"9307";1996-07-25;320;29,6219102750772
"9308";1996-07-26;320;29,3529662489368
"9309";1996-07-29;320;29,0227916887063
"9310";1996-07-30;320;29,2611180427286
"9311";1996-07-31;320;29,3688215725815
"9312";1996-08-01;321;29,9836978899869
"9313";1996-08-02;321;30,3998269289533
"9314";1996-08-05;321;30,2640523104297
"9315";1996-08-06;321;30,1873801167521
"9316";1996-08-07;321;30,321971956621
"9317";1996-08-08;321;30,3551255063211
"9318";1996-08-09;321;30,5737549707949
"9319";1996-08-12;321;30,6956462546752
"9320";1996-08-13;321;30,5854907658339
"9321";1996-08-14;321;30,6304934020585
"9322";1996-08-15;321;30,5315639416129
"9323";1996-08-16;321;30,9694841862887
"9324";1996-08-19;321;31,0507758101681
"9325";1996-08-20;321;30,8720083747353
"9326";1996-08-21;321;30,5965116815781
"9327";1996-08-22;321;30,7891574742955
"9328";1996-08-23;321;30,4564366211459
"9329";1996-08-26;321;30,0478886219167
"9330";1996-08-27;321;30,1121708495287
"9331";1996-08-28;321;30,23205901715
"9332";1996-08-29;321;30,3239048295492
"9333";1996-08-30;321;30,0902867816925
"9334";1996-09-02;321;30,0985086487049
"9335";1996-09-03;322;30,442944930884
"9336";1996-09-04;322;30,3602622313983
"9337";1996-09-05;322;30,4167218488635
"9338";1996-09-06;322;30,8244312158897
"9339";1996-09-09;322;30,9967748382036
"9340";1996-09-10;322;31,0560312762701
"9341";1996-09-11;322;31,2355888292134
"9342";1996-09-12;322;31,5013410414794
"9343";1996-09-13;322;31,9177902881675
"9344";1996-09-16;322;31,5854499054139
"9345";1996-09-17;322;31,424065281702
"9346";1996-09-18;322;31,4940303247293
"9347";1996-09-19;322;31,3430997903047
"9348";1996-09-20;322;31,4653191047583
"9349";1996-09-23;322;31,4877588567172
"9350";1996-09-24;322;31,8672679424069
"9351";1996-09-25;322;32,2563400576066
"9352";1996-09-26;322;32,3815170433573
"9353";1996-09-27;322;32,4304686159296
"9354";1996-09-30;322;32,3779193445672
"9355";1996-10-01;323;32,6006687791804
"9356";1996-10-02;323;32,7725785459377
"9357";1996-10-03;323;32,9854168147757
"9358";1996-10-04;323;33,4581169233436
"9359";1996-10-07;323;33,3722112150766
"9360";1996-10-08;323;33,5010961422037
"9361";1996-10-09;323;33,3552294399766
"9362";1996-10-10;323;32,9094949489074
"9363";1996-10-11;323;33,1474422162076
"9364";1996-10-14;323;33,1914461420464
"9365";1996-10-15;323;33,4381163465468
"9366";1996-10-16;323;33,1729711181676
"9367";1996-10-17;323;33,4988947718748
"9368";1996-10-18;323;33,6923841720896
"9369";1996-10-21;323;33,6511093308951
"9370";1996-10-22;323;33,5300671535081
"9371";1996-10-23;323;33,2503480680475
"9372";1996-10-24;323;32,9602393405939
"9373";1996-10-25;323;33,2883606201897
"9374";1996-10-28;323;33,3203568074443
"9375";1996-10-29;323;33,5246177615222
"9376";1996-10-30;323;33,4606958642044
"9377";1996-10-31;323;33,3869259331674
"9378";1996-11-01;324;33,1214556656013
"9379";1996-11-04;324;33,0603761780675
"9380";1996-11-05;324;33,4780103470337
"9381";1996-11-06;324;33,5916327415476
"9382";1996-11-07;324;33,478647862431
"9383";1996-11-08;324;33,5648761906283
"9384";1996-11-11;324;33,563349626163
"9385";1996-11-12;324;33,6756412321143
"9386";1996-11-13;324;33,8826367794668
"9387";1996-11-14;324;34,3831507515084
"9388";1996-11-15;324;34,4085752786267
"9389";1996-11-18;324;34,3859033383127
"9390";1996-11-19;324;35,0444763416557
"9391";1996-11-20;324;34,9439620321955
"9392";1996-11-21;324;35,1691194983548
"9393";1996-11-22;324;35,3644209671987
"9394";1996-11-25;324;35,5885182051747
"9395";1996-11-26;324;35,794056915999
"9396";1996-11-27;324;35,7996154640555
"9397";1996-11-28;324;35,8763347437492
"9398";1996-11-29;324;36,3032679619819
"9399";1996-12-02;325;36,507416637835
"9400";1996-12-03;325;36,4476707479085
"9401";1996-12-04;325;36,4150624470402
"9402";1996-12-05;325;36,431744795033
"9403";1996-12-06;325;36,0809151007588
"9404";1996-12-09;325;36,267657308986
"9405";1996-12-10;325;36,1630250031583
"9406";1996-12-11;325;35,4644100502128
"9407";1996-12-12;325;35,4678674972972
"9408";1996-12-13;325;36,3062658236771
"9409";1996-12-16;325;37,1442071021953
"9410";1996-12-17;325;36,7003706064409
"9411";1996-12-18;325;36,6485004438472
"9412";1996-12-19;325;37,3134653481789
"9413";1996-12-20;325;37,3819890239509
"9414";1996-12-23;325;37,0830686900525
"9415";1996-12-24;325;37,2278412755315
"9416";1996-12-26;325;36,7292285518648
"9417";1996-12-27;325;36,5128323858693
"9418";1996-12-30;325;36,1914748286564
"9419";1996-12-31;325;36,2604762727309
"9420";1997-01-02;326;36,1047850345043
"9421";1997-01-03;326;36,7977880543967
"9422";1997-01-06;326;37,5973710749972
"9423";1997-01-07;326;37,4072388109475
"9424";1997-01-08;326;37,9489283810274
"9425";1997-01-09;326;38,1262202314106
"9426";1997-01-10;326;37,3172821168926
"9427";1997-01-13;326;37,3184017544127
"9428";1997-01-14;326;37,9180639988656
"9429";1997-01-15;326;38,5122167754154
"9430";1997-01-16;326;37,8154789416102
"9431";1997-01-17;326;37,7316243039729
"9432";1997-01-20;326;37,7523804831467
"9433";1997-01-21;326;37,6461992751613
"9434";1997-01-22;326;37,7105295867835
"9435";1997-01-23;326;37,3803446998261
"9436";1997-01-24;326;37,0810666509968
"9437";1997-01-27;326;36,9900763628671
"9438";1997-01-28;326;37,2888537167088
"9439";1997-01-29;326;37,1119989573294
"9440";1997-01-30;326;37,3730592045936
"9441";1997-01-31;326;37,4494005805786
"9442";1997-02-03;327;37,4586749051078
"9443";1997-02-04;327;37,9779612460224
"9444";1997-02-05;327;38,314455519593
"9445";1997-02-06;327;37,9880777073839
"9446";1997-02-07;327;37,7273360274541
"9447";1997-02-10;327;37,8767395003377
"9448";1997-02-11;327;37,9993112285601
"9449";1997-02-12;327;37,9123265544753
"9450";1997-02-13;327;38,0453652501273
"9451";1997-02-14;327;38,204722617263
"9452";1997-02-17;327;38,1911564366064
"9453";1997-02-18;327;38,3186737681085
"9454";1997-02-19;327;38,6599042810565
"9455";1997-02-20;327;37,9769504514436
"9456";1997-02-21;327;38,0966205275979
"9457";1997-02-24;327;37,5499273014141
"9458";1997-02-25;327;37,5497915012227
"9459";1997-02-26;327;37,4426731245171
"9460";1997-02-27;327;36,8101932214573
"9461";1997-02-28;327;36,5106351165977
"9462";1997-03-03;327;36,6180414633821
"9463";1997-03-04;327;37,1629235969476
"9464";1997-03-05;327;36,5993965290148
"9465";1997-03-06;327;36,9407484191646
"9466";1997-03-07;328;37,0147927398185
"9467";1997-03-10;328;36,8208158244935
"9468";1997-03-11;328;36,8503386161674
"9469";1997-03-12;328;36,6649598255682
"9470";1997-03-13;328;36,5137901614881
"9471";1997-03-14;328;36,7725053577098
"9472";1997-03-17;328;36,6717166929382
"9473";1997-03-18;328;36,3370737583194
"9474";1997-03-19;328;36,268034820622
"9475";1997-03-20;328;36,525345800797
"9476";1997-03-21;328;36,6344907235794
"9477";1997-03-24;328;36,7661321430665
"9478";1997-03-25;328;37,0117389257893
"9479";1997-03-26;328;36,7347770359832
"9480";1997-03-27;328;36,4970300144409
"9481";1997-03-31;328;36,5666377633979
"9482";1997-04-01;329;36,3467092656527
"9483";1997-04-02;329;36,5483699631286
"9484";1997-04-03;329;36,1828903598667
"9485";1997-04-04;329;36,4131397772311
"9486";1997-04-07;329;36,6343281149671
"9487";1997-04-08;329;36,76492426854
"9488";1997-04-09;329;36,9482492664296
"9489";1997-04-10;329;36,8193963049796
"9490";1997-04-11;329;36,5597760609015
"9491";1997-04-14;329;36,5595421105954
"9492";1997-04-15;329;37,0978853666764
"9493";1997-04-16;329;37,0210699208417
"9494";1997-04-17;329;37,2681393124647
"9495";1997-04-18;329;37,3826304937025
"9496";1997-04-21;329;37,1248866532932
"9497";1997-04-22;329;37,5775750170871
"9498";1997-04-23;329;37,6569477699037
"9499";1997-04-24;329;37,4760747108875
"9500";1997-04-25;329;37,5247131545864
"9501";1997-04-28;329;37,607659843476
"9502";1997-04-29;329;38,0573613904516
"9503";1997-04-30;329;38,4291045305204
"9504";1997-05-01;329;38,2941946195875
"9505";1997-05-02;330;38,4223815010455
"9506";1997-05-05;330;38,3544275250456
"9507";1997-05-06;330;38,3885245046966
"9508";1997-05-07;330;38,4715660253498
"9509";1997-05-08;330;38,2167446854838
"9510";1997-05-09;330;37,7147578637979
"9511";1997-05-12;330;37,8521019460318
"9512";1997-05-13;330;37,721396976658
"9513";1997-05-14;330;37,9449377999752
"9514";1997-05-15;330;37,7601592098778
"9515";1997-05-16;330;37,7730087334227
"9516";1997-05-19;330;37,8310163757412
"9517";1997-05-20;330;37,4884154161305
"9518";1997-05-21;330;37,7120349226112
"9519";1997-05-22;330;37,8127274407119
"9520";1997-05-23;330;37,9672171822107
"9521";1997-05-26;330;37,9398935972631
"9522";1997-05-27;330;38,1925012013412
"9523";1997-05-28;330;38,0197923887991
"9524";1997-05-29;330;37,9229960174316
"9525";1997-05-30;330;37,9211835805007
"9526";1997-06-02;331;37,734044983252
"9527";1997-06-03;331;37,9269373659183
"9528";1997-06-04;331;38,0115802128709
"9529";1997-06-05;331;38,0403091293241
"9530";1997-06-06;331;38,4267262444937
"9531";1997-06-09;331;38,2128797928554
"9532";1997-06-10;331;38,3351983830351
"9533";1997-06-11;331;38,3412932483973
"9534";1997-06-12;331;38,8453043984372
"9535";1997-06-13;331;39,0948213880748
"9536";1997-06-16;331;39,1794127033229
"9537";1997-06-17;331;39,102839897504
"9538";1997-06-18;331;39,3373712469382
"9539";1997-06-19;331;39,2801597003639
"9540";1997-06-20;331;39,2861777334402
"9541";1997-06-23;331;39,2409296756517
"9542";1997-06-24;331;39,0468667665835
"9543";1997-06-25;331;38,7691288630815
"9544";1997-06-26;331;38,6880275950364
"9545";1997-06-27;331;39,0147831404966
"9546";1997-06-30;331;38,8772826140043
"9547";1997-07-01;332;38,9561927793661
"9548";1997-07-02;332;39,2325182842724
"9549";1997-07-03;332;39,7472060005584
"9550";1997-07-04;332;39,7431410050729
"9551";1997-07-07;332;40,0042165114113
"9552";1997-07-08;332;39,6564855661355
"9553";1997-07-09;332;39,6179440843947
"9554";1997-07-10;332;39,6630427056511
"9555";1997-07-11;332;39,7686239015774
"9556";1997-07-14;332;39,7903804685433
"9557";1997-07-15;332;39,5550454779599
"9558";1997-07-16;332;39,789543848132
"9559";1997-07-17;332;39,8677648962144
"9560";1997-07-18;332;39,6394740047923
"9561";1997-07-21;332;39,7210665180832
"9562";1997-07-22;332;39,9463514727516
"9563";1997-07-23;332;39,9358425507767
"9564";1997-07-24;332;40,0583853330902
"9565";1997-07-25;332;40,1684330288439
"9566";1997-07-28;332;39,9175194287562
"9567";1997-07-29;332;40,2753426751032
"9568";1997-07-30;332;39,9759294370406
"9569";1997-07-31;332;40,3156498645234
"9570";1997-08-01;333;39,6757193059245
"9571";1997-08-04;333;39,608236320018
"9572";1997-08-05;333;39,6998330822744
"9573";1997-08-06;333;39,8351540830732
"9574";1997-08-07;333;39,9485520167589
"9575";1997-08-08;333;39,1977827931671
"9576";1997-08-11;333;39,392284746674
"9577";1997-08-12;333;39,203883681982
"9578";1997-08-13;333;39,1902384562517
"9579";1997-08-14;333;39,5464172642868
"9580";1997-08-15;333;39,3073734769366
"9581";1997-08-18;333;39,5267113057757
"9582";1997-08-19;333;39,6677421067692
"9583";1997-08-20;333;39,3978299743887
"9584";1997-08-21;333;39,1053391021826
"9585";1997-08-22;333;39,0231563635808
"9586";1997-08-25;333;38,9260009633218
"9587";1997-08-26;333;38,9010846263191
"9588";1997-08-27;333;38,9629454367951
"9589";1997-08-28;333;39,4528922869443
"9590";1997-08-29;333;39,5231014030358
"9591";1997-09-01;333;39,5800696081169
"9592";1997-09-02;333;39,4966626959552
"9593";1997-09-03;333;39,5495671086788
"9594";1997-09-04;333;39,3924927193078
"9595";1997-09-05;333;39,4149503526221
"9596";1997-09-08;333;39,3664830843547
"9597";1997-09-09;334;39,3764120808034
"9598";1997-09-10;334;39,1579508191201
"9599";1997-09-11;334;39,0902693278668
"9600";1997-09-12;334;39,5923328934548
"9601";1997-09-15;334;39,3701406132145
"9602";1997-09-16;334;40,2321457544801
"9603";1997-09-17;334;40,2619195073988
"9604";1997-09-18;334;40,6828143576653
"9605";1997-09-19;334;40,4942037933245
"9606";1997-09-22;334;40,8721387944149
"9607";1997-09-23;334;40,7828688986657
"9608";1997-09-24;334;40,6734293866127
"9609";1997-09-25;334;40,5351196672827
"9610";1997-09-26;334;40,654155531438
"9611";1997-09-29;334;40,4317300194109
"9612";1997-09-30;334;40,3122208672359
"9613";1997-10-01;335;40,7680076563789
"9614";1997-10-02;335;40,9560805922519
"9615";1997-10-03;335;41,0060923354107
"9616";1997-10-06;335;41,115561795618
"9617";1997-10-07;335;41,223638786882
"9618";1997-10-08;335;40,5848988030303
"9619";1997-10-09;335;40,1976896364693
"9620";1997-10-10;335;40,1068789271148
"9621";1997-10-13;335;40,1788552194224
"9622";1997-10-14;335;40,5377430258879
"9623";1997-10-15;335;40,3179895991941
"9624";1997-10-16;335;40,1247432042962
"9625";1997-10-17;335;39,9444634661103
"9626";1997-10-20;335;40,5396036704469
"9627";1997-10-21;335;40,843732203946
"9628";1997-10-22;335;41,0955464984478
"9629";1997-10-23;335;40,9548051115449
"9630";1997-10-24;335;41,4450527016782
"9631";1997-10-27;335;39,9098841931864
"9632";1997-10-28;335;40,1099893992989
"9633";1997-10-29;335;40,2523120456596
"9634";1997-10-30;335;39,8714130941763
"9635";1997-10-31;335;40,4806054197996
"9636";1997-11-03;336;40,3933483113945
"9637";1997-11-04;336;40,4042837764836
"9638";1997-11-05;336;40,3259872084237
"9639";1997-11-06;336;40,339044427557
"9640";1997-11-07;336;40,0841575800041
"9641";1997-11-10;336;40,1957161865114
"9642";1997-11-11;336;40,3154986975435
"9643";1997-11-12;336;40,026669819162
"9644";1997-11-13;336;40,2339903196234
"9645";1997-11-14;336;40,4437092840661
"9646";1997-11-17;336;40,5017157857925
"9647";1997-11-18;336;40,2142536622056
"9648";1997-11-19;336;40,4648643265096
"9649";1997-11-20;336;40,3171312156684
"9650";1997-11-21;336;40,6111785093722
"9651";1997-11-24;336;40,1556606265968
"9652";1997-11-25;336;40,2773354599279
"9653";1997-11-26;336;40,1040430834379
"9654";1997-11-27;336;40,1670921432221
"9655";1997-11-28;336;40,24573515302
"9656";1997-12-01;337;40,9691354455396
"9657";1997-12-02;337;40,9071465060165
"9658";1997-12-03;337;40,9399902867323
"9659";1997-12-04;337;41,2662742166552
"9660";1997-12-05;337;41,1041852625492
"9661";1997-12-08;337;40,9867739062036
"9662";1997-12-09;337;41,1633721692141
"9663";1997-12-10;337;40,9211389402048
"9664";1997-12-11;337;41,2128839171567
"9665";1997-12-12;337;41,5457999533061
"9666";1997-12-15;337;41,5625796084788
"9667";1997-12-16;337;41,8882769261939
"9668";1997-12-17;337;41,3735478053728
"9669";1997-12-18;337;41,6070603946841
"9670";1997-12-19;337;41,8001405978597
"9671";1997-12-22;337;41,7410910262827
